 No.     RC (Å)     Elow (kcal/mol)  Ehigh (kcal/mol)
 75061    0.2065  -698831.858858  -698827.159660
 75062    0.1126  -698514.692678  -698511.388159
 75063    0.1816  -698673.422251  -698669.906481
 75064    0.1251  -698493.571016  -698492.693199
 75065    0.2310  -698688.791617  -698684.390143
 75066    0.0994  -698649.888863  -698646.351659
 75067    0.2680  -698771.236712  -698765.442307
 75068    0.2845  -698542.771818  -698540.536674
 75069    0.1625  -698527.619531  -698520.100452
 75070    0.2611  -698643.933699  -698639.517134
 75071    0.1965  -698539.081631  -698534.928540
 75072    0.0575  -698567.054033  -698565.774232
 75073    0.1441  -698821.524748  -698819.226076
 75074    0.1279  -698357.578641  -698353.984402
 75075    0.1508  -698535.065756  -698532.407413
 75076    0.2009  -698416.536655  -698412.187104
 75077    0.3400  -698399.679253  -698396.627288
 75078    0.2538  -698664.465491  -698660.381201
 75079    0.1320  -698620.102001  -698615.069171
 75080    0.0439  -698882.143752  -698874.787413
 75081    0.1298  -698179.828717  -698173.948796
 75082    0.1562  -698596.481110  -698592.924926
 75083    0.1424  -698654.620700  -698649.206283
 75084    0.1644  -698651.271203  -698646.175701
 75085    0.3393  -698578.645691  -698573.110877
 75086    0.1961  -698801.379664  -698799.638602
 75087    0.2262  -698413.390002  -698408.988587
 75088    0.0947  -698501.372129  -698500.566255
 75089    0.1826  -698693.451154  -698688.621518
 75090    0.2362  -698885.884660  -698882.261989
 75091    0.2032  -698641.143428  -698637.535243
 75092    0.1337  -698657.157744  -698656.422164
 75093    0.1957  -698932.376983  -698925.398619
 75094    0.0889  -698759.875973  -698756.571244
 75095    0.0697  -698833.351580  -698826.652979
 75096    0.2029  -698578.267324  -698573.827718
 75097    0.2571  -698627.483220  -698623.317441
 75098    0.1860  -698379.311944  -698375.931724
 75099    0.2215  -698399.390680  -698397.428457
 75100    0.2045  -698344.391861  -698340.104277
 75101    0.1320  -698803.822302  -698798.915600
 75102    0.1110  -698609.949164  -698606.385792
 75103    0.2114  -698569.047271  -698562.837084
 75104    0.0756  -698416.259632  -698411.140882
 75105    0.1792  -698529.003467  -698526.418517
 75106    0.2683  -698785.013331  -698781.955695
 75107    0.1514  -698544.859851  -698536.906599
 75108    0.1503  -698613.006233  -698607.366768
 75109    0.1391  -698815.354768  -698810.457432
 75110    0.1443  -698384.054757  -698379.389578
 75111    0.2187  -698745.850878  -698742.942565
 75112    0.3021  -698500.695773  -698495.865321
 75113    0.0822  -698519.016625  -698515.477331
 75114    0.1429  -698779.407497  -698774.447169
 75115    0.1102  -698646.719214  -698642.428671
 75116    0.1964  -698390.229534  -698386.408074
 75117    0.2170  -698717.511322  -698715.325839
 75118    0.2859  -698502.721683  -698501.293856
 75119    0.2091  -698622.689432  -698619.368584
 75120    0.1295  -698416.453959  -698414.811151
 75121    0.1513  -698447.181922  -698442.476912
 75122    0.1537  -698687.485582  -698684.456338
 75123    0.1066  -698664.314828  -698662.112193
 75124    0.1907  -698478.781240  -698474.573828
 75125    0.2177  -698307.003537  -698304.558917
 75126    0.1785  -698475.991829  -698473.356414
 75127    0.1673  -698525.107654  -698521.778937
 75128    0.1789  -698693.771804  -698689.674156
 75129    0.2656  -698801.576115  -698799.242068
 75130    0.1698  -698606.628304  -698602.046911
 75131    0.2297  -698435.634259  -698428.870055
 75132    0.1497  -698535.039187  -698529.690373
 75133    0.1392  -698625.133419  -698619.122723
 75134    0.1421  -698375.844816  -698373.608514
 75135    0.1697  -698558.132059  -698556.077067
 75136    0.2740  -698298.585746  -698296.191993
 75137    0.2571  -698778.467544  -698773.433506
 75138    0.2670  -698554.096413  -698552.624267
 75139   -0.0236  -698686.096012  -698681.053705
 75140    0.3511  -698319.564885  -698317.125054
 75141    0.3222  -698462.679378  -698458.891326
 75142    0.1773  -698342.614233  -698340.594167
 75143    0.1503  -698593.157209  -698588.263290
 75144    0.2199  -698432.992627  -698429.979903
 75145    0.2235  -698272.359004  -698267.183172
 75146    0.2224  -698233.920073  -698227.936415
 75147    0.2120  -698339.224418  -698336.813110
 75148    0.2217  -698437.112691  -698431.785656
 75149    0.2620  -698445.426053  -698443.221696
 75150    0.1083  -698280.726436  -698278.702584
 75151    0.2031  -698296.926986  -698294.696325
 75152    0.2366  -698482.148531  -698478.213138
 75153    0.2972  -698624.937163  -698622.484984
 75154    0.2233  -698426.133740  -698423.722192
 75155    0.1693  -698334.436188  -698328.730743
 75156    0.2631  -698488.719071  -698484.217660
 75157    0.0745  -698511.622992  -698506.742148
 75158    0.0918  -698682.778182  -698679.519409
 75159    0.1864  -698318.622325  -698312.261774
 75160    0.1990  -698507.940087  -698503.461118
 75161    0.2182  -698405.565631  -698402.961268
 75162    0.1735  -698837.781793  -698833.599184
 75163    0.0989  -698628.289887  -698625.180754
 75164    0.1675  -698216.043021  -698213.269284
 75165    0.0699  -698665.242177  -698660.296297
 75166    0.1858  -698419.616388  -698414.011356
 75167    0.2219  -698416.750819  -698411.522864
 75168    0.0926  -698309.963864  -698302.345586
 75169    0.1449  -698253.765045  -698252.689546
 75170    0.1505  -698663.378142  -698660.214328
 75171    0.1935  -698864.621118  -698861.421442
 75172    0.1247  -698383.822088  -698379.062663
 75173    0.3572  -698192.461014  -698189.677301
 75174    0.1349  -698213.506163  -698210.766764
 75175    0.2380  -698570.652077  -698566.753562
 75176    0.3188  -698296.608969  -698294.551889
 75177    0.1667  -698493.489758  -698490.548002
 75178    0.2268  -698685.562420  -698682.488575
 75179    0.2829  -698476.799920  -698473.203973
 75180    0.0551  -698244.815534  -698240.645903
 75181    0.1739  -698520.240244  -698515.832896
 75182    0.1410  -698472.255479  -698466.504181
 75183    0.1194  -698207.425051  -698205.595846
 75184    0.1008  -698681.568731  -698677.849453
 75185    0.3901  -698394.844217  -698388.588434
 75186    0.0828  -698377.673712  -698373.949024
 75187    0.1813  -698525.324740  -698521.951196
 75188    0.1970  -698276.210721  -698272.185281
 75189    0.1889  -698284.381027  -698278.611297
 75190    0.0458  -698352.703753  -698349.677728
 75191    0.2375  -698288.840349  -698288.932900
 75192    0.1852  -698311.915461  -698310.078818
 75193    0.1028  -698530.984072  -698526.498138
 75194    0.1978  -698387.250380  -698384.196941
 75195    0.2606  -698276.610697  -698273.202981
 75196    0.1711  -698769.800136  -698767.267031
 75197    0.0339  -698577.653827  -698572.906427
 75198    0.1397  -698538.978646  -698534.529462
 75199    0.1236  -698543.929830  -698537.233133
 75200    0.1343  -698261.694828  -698257.431217
 75201    0.2690  -698485.110426  -698478.854487
 75202    0.3516  -698660.144120  -698654.779290
 75203    0.2411  -698310.580164  -698305.369277
 75204    0.1701  -698433.424918  -698428.534178
 75205    0.1809  -698408.063928  -698402.909055
 75206    0.1390  -698549.299700  -698544.363153
 75207    0.1562  -698153.430857  -698149.536302
 75208    0.3647  -698295.835717  -698288.628512
 75209    0.2622  -698274.480027  -698270.819820
 75210    0.2589  -698583.654288  -698580.583080
 75211    0.1605  -698331.365297  -698327.627645
 75212    0.2077  -698352.883454  -698346.436584
 75213    0.1746  -698433.776340  -698428.632444
 75214    0.2772  -698555.482806  -698551.238049
 75215    0.2419  -698337.859660  -698334.292257
 75216    0.2481  -698306.387598  -698300.985630
 75217    0.2525  -698252.777106  -698250.917475
 75218    0.2100  -698176.396309  -698171.624415
 75219    0.2071  -698567.734325  -698564.863451
 75220    0.0148  -698179.288131  -698174.630685
 75221    0.1050  -698373.929567  -698368.200213
 75222    0.1435  -698539.639008  -698535.440673
 75223    0.1669  -698332.292880  -698328.112722
 75224    0.3920  -698605.023740  -698601.494645
 75225    0.2463  -698621.083850  -698616.868755
 75226    0.3252  -698677.306882  -698674.440373
 75227    0.2931  -698227.467476  -698222.470097
 75228    0.2032  -698355.584066  -698348.628808
 75229    0.1424  -698533.252190  -698527.893325
 75230    0.1664  -698166.466498  -698162.895304
 75231    0.0429  -698349.172297  -698345.790449
 75232    0.0744  -698429.540193  -698427.673862
 75233    0.0707  -698484.351354  -698481.682479
 75234    0.2042  -698461.036186  -698456.725611
 75235    0.1932  -698258.761590  -698255.220407
 75236    0.1685  -698668.181409  -698664.749456
 75237    0.1193  -698570.808658  -698565.866107
 75238    0.2392  -698435.703937  -698430.990571
 75239    0.1914  -698470.045334  -698462.927371
 75240    0.1960  -698555.566691  -698548.735428
 75241    0.1595  -698745.805765  -698739.980087
 75242    0.2240  -698300.007485  -698296.741570
 75243    0.2664  -698463.309046  -698459.789550
 75244    0.1977  -698534.192164  -698529.125464
 75245    0.1251  -698474.315434  -698473.072337
 75246    0.0483  -698489.116779  -698484.030231
 75247    0.1331  -698347.586532  -698339.881472
 75248    0.0006  -698546.792742  -698541.699135
 75249    0.1372  -698378.816340  -698372.490983
 75250    0.1104  -698650.427829  -698647.769780
 75251    0.2354  -698592.544692  -698588.775614
 75252    0.1358  -698477.333372  -698473.743862
 75253    0.1932  -698451.977769  -698448.359071
 75254    0.1709  -698593.802705  -698591.232289
 75255    0.3885  -698530.124616  -698525.736212
 75256    0.3961  -698472.774378  -698469.959599
 75257    0.2112  -698601.665330  -698597.665638
 75258    0.2333  -698272.068153  -698267.121963
 75259    0.2884  -698374.030927  -698369.410696
 75260    0.2387  -698526.843501  -698521.051480
 75261    0.1445  -698139.838209  -698135.278090
 75262    0.1952  -698272.814831  -698267.614475
 75263    0.0840  -698316.489835  -698313.258882
 75264    0.3389  -698636.546510  -698632.680626
 75265    0.3134  -698186.680576  -698183.178546
 75266    0.2910  -698665.906051  -698662.223306
 75267    0.0968  -698327.833048  -698323.278316
 75268    0.2175  -698333.186801  -698329.114442
 75269    0.2522  -698375.219211  -698371.859515
 75270    0.3177  -698556.325650  -698553.716237
 75271    0.2181  -698440.056513  -698436.189284
 75272    0.0648  -698317.821645  -698311.505281
 75273    0.2890  -698414.889913  -698409.433755
 75274    0.2190  -698294.792456  -698293.061678
 75275    0.1970  -698617.227681  -698613.484077
 75276    0.0981  -698490.362614  -698486.996980
 75277    0.1638  -698495.972727  -698491.495830
 75278    0.1450  -698341.109525  -698335.721024
 75279    0.1493  -698202.261165  -698197.116404
 75280    0.1161  -698795.774871  -698791.378324
 75281    0.1111  -698449.560530  -698445.103135
 75282    0.2255  -698537.790579  -698529.077748
 75283    0.3073  -698552.358336  -698549.625912
 75284    0.2925  -698441.555311  -698438.882562
 75285    0.2390  -698306.230998  -698302.218874
 75286    0.0649  -698506.561968  -698504.049459
 75287    0.3071  -698517.130441  -698510.694326
 75288    0.1860  -698419.450568  -698417.370921
 75289    0.2052  -698291.435517  -698284.177933
 75290    0.0550  -698374.421752  -698368.571459
 75291    0.2051  -698600.108334  -698594.690586
 75292    0.1866  -698640.332819  -698635.213237
 75293    0.1615  -698294.853153  -698288.059927
 75294    0.0715  -698425.210085  -698420.277655
 75295    0.2050  -698491.678272  -698488.408777
 75296    0.2122  -698387.735879  -698383.982217
 75297    0.2317  -698445.668782  -698442.889541
 75298    0.1353  -698460.988456  -698456.430620
 75299    0.1525  -698250.955352  -698246.468573
 75300    0.2448  -698445.843908  -698440.288535
 75301    0.1378  -698681.534407  -698678.263545
 75302    0.1783  -698533.329461  -698526.062628
 75303    0.1536  -698519.564391  -698513.735934
 75304    0.2104  -698505.472553  -698500.291079
 75305    0.2261  -698311.277796  -698305.859317
 75306    0.2007  -698488.395608  -698484.600110
 75307    0.1384  -698298.233585  -698296.111859
 75308    0.1546  -698274.409116  -698272.585458
 75309    0.0555  -698632.366363  -698629.792629
 75310    0.2666  -698514.287981  -698512.653425
 75311    0.1944  -698552.636600  -698549.682998
 75312    0.1110  -698634.424319  -698630.528527
 75313    0.1364  -698559.080729  -698555.083316
 75314    0.2271  -698610.464423  -698604.274948
 75315    0.1755  -698345.154675  -698340.650209
 75316    0.2220  -698574.758860  -698570.618354
 75317    0.0592  -698584.396517  -698577.552156
 75318    0.2262  -698385.331728  -698380.396014
 75319    0.1023  -698481.499844  -698476.663138
 75320    0.1956  -698536.445686  -698532.112067
 75321    0.1028  -698724.659471  -698720.994831
 75322    0.2566  -698691.845869  -698687.536851
 75323    0.2295  -698484.722386  -698478.312708
 75324    0.2177  -698566.707667  -698563.313645
 75325    0.1705  -698243.478033  -698239.582148
 75326    0.2945  -698551.443133  -698544.632747
 75327    0.2044  -698641.688630  -698636.729690
 75328    0.1588  -698553.639476  -698549.314982
 75329    0.1484  -698232.036134  -698226.255330
 75330    0.2612  -698607.293548  -698601.903392
 75331    0.1531  -698560.134884  -698557.213836
 75332    0.2499  -698662.721603  -698658.086884
 75333    0.2476  -698360.392103  -698355.813647
 75334   -0.0122  -698529.752971  -698523.991852
 75335    0.1496  -698381.381631  -698374.143843
 75336    0.1471  -698423.961254  -698419.532820
 75337    0.1149  -698308.984160  -698301.801147
 75338    0.1323  -698437.048076  -698430.841033
 75339    0.2037  -698596.852833  -698591.089765
 75340    0.2324  -698293.854964  -698288.742018
 75341    0.1170  -698167.455294  -698158.839542
 75342    0.2604  -698657.486587  -698650.157048
 75343    0.1655  -698350.815831  -698344.904916
 75344    0.1825  -698659.820251  -698654.017752
 75345    0.2367  -698401.509253  -698395.820433
 75346    0.1372  -698268.070306  -698263.233835
 75347    0.2598  -698549.342503  -698544.397053
 75348    0.1877  -698938.869234  -698933.055498
 75349    0.2250  -698336.851885  -698330.949874
 75350    0.1476  -698577.303951  -698572.645398
 75351    0.2361  -698568.738885  -698563.098151
 75352    0.0791  -698668.901786  -698662.574120
 75353    0.0785  -698549.659944  -698546.192981
 75354    0.2641  -698473.590198  -698466.798729
 75355    0.1453  -698214.868495  -698210.652128
 75356    0.1703  -698418.002316  -698412.780413
 75357    0.1177  -698477.343620  -698472.481732
 75358    0.2379  -698626.619394  -698624.224035
 75359    0.1870  -698346.004256  -698342.345822
 75360    0.2602  -698845.013296  -698839.212256
 75361    0.1386  -698848.941167  -698844.340786
 75362    0.1504  -698397.416117  -698390.867003
 75363    0.2615  -698468.023943  -698463.698240
 75364    0.2750  -698519.323293  -698516.152985
 75365    0.1797  -698797.089304  -698793.796829
 75366    0.1886  -698646.674693  -698640.065382
 75367    0.1657  -698760.721892  -698757.197240
 75368    0.1384  -698475.392642  -698472.450266
 75369    0.0252  -698441.839661  -698435.091493
 75370    0.1233  -698670.840290  -698666.831613
 75371    0.2748  -698633.031126  -698629.923793
 75372    0.1184  -698761.684561  -698757.591345
 75373    0.0863  -698470.097808  -698465.908667
 75374    0.1926  -698849.777419  -698844.386100
 75375    0.2103  -698861.194882  -698857.384065
 75376    0.0484  -698869.507736  -698862.887833
 75377    0.0983  -698260.610023  -698256.768018
 75378    0.2213  -698857.197152  -698853.628128
 75379    0.2332  -698467.715008  -698464.877717
 75380    0.0689  -698403.544231  -698399.124514
 75381    0.0910  -698592.459749  -698585.480208
 75382    0.2518  -698603.624529  -698599.851652
 75383    0.2659  -698454.313287  -698451.265246
 75384    0.2101  -698673.965111  -698671.436182
 75385    0.2115  -698682.749850  -698677.753233
 75386    0.3333  -698370.933981  -698364.975523
 75387    0.2077  -698783.871227  -698779.604320
 75388    0.1857  -698807.881011  -698801.757806
 75389    0.1182  -698797.607346  -698793.161134
 75390    0.1336  -698558.618888  -698551.501383
 75391    0.1430  -698611.210165  -698607.096918
 75392    0.0054  -698521.166744  -698516.705870
 75393    0.1648  -698670.960264  -698666.173929
 75394    0.2902  -698693.195079  -698689.551847
 75395    0.1545  -698655.101566  -698652.638049
 75396    0.1647  -698631.787264  -698628.360372
 75397    0.1752  -698889.172347  -698884.203697
 75398    0.2905  -698340.549124  -698335.530911
 75399    0.0954  -698447.986808  -698445.362723
 75400    0.1231  -698374.195462  -698367.628619
 75401    0.1389  -698458.141973  -698455.362760
 75402    0.0573  -698420.972074  -698420.894720
 75403    0.1977  -698610.653081  -698607.339249
 75404   -0.0086  -698216.132405  -698213.511753
 75405    0.2139  -698280.326767  -698277.565966
 75406    0.0764  -698473.673841  -698468.047059
 75407    0.2319  -698486.803839  -698484.070237
 75408    0.1648  -698310.187738  -698302.740590
 75409    0.2180  -698383.116749  -698380.119366
 75410    0.2186  -698149.473345  -698144.947505
 75411    0.1432  -698532.368550  -698529.391778
 75412    0.2011  -698384.211380  -698380.865999
 75413    0.2294  -698444.589766  -698442.336692
 75414    0.0853  -698477.000013  -698472.115607
 75415    0.0866  -698646.474280  -698641.284954
 75416    0.1321  -698357.818872  -698352.764482
 75417    0.1719  -698409.122236  -698404.701321
 75418    0.2056  -698488.656173  -698483.521122
 75419    0.2074  -698592.986026  -698588.727646
 75420    0.1727  -698397.562590  -698390.027119
 75421    0.2162  -698115.746758  -698113.047371
 75422    0.1473  -698751.602968  -698749.420019
 75423    0.2144  -698346.496813  -698341.137495
 75424    0.2396  -698270.201953  -698268.307143
 75425    0.2323  -698292.762949  -698288.870554
 75426    0.1053  -698431.052343  -698424.470778
 75427    0.2682  -698594.175441  -698589.645406
 75428    0.1416  -698428.084022  -698424.859906
 75429    0.1745  -698640.433074  -698635.902683
 75430    0.1048  -698683.685398  -698681.170191
 75431    0.1348  -698601.290191  -698593.894360
 75432    0.2085  -698359.249122  -698355.215118
 75433    0.1073  -698731.554852  -698728.308126
 75434    0.1850  -698550.524767  -698544.963237
 75435    0.1245  -698612.647065  -698607.778064
 75436    0.1271  -698558.382110  -698553.684366
 75437    0.2488  -698208.495882  -698204.578387
 75438    0.1445  -698318.977561  -698314.315123
 75439    0.1632  -698580.527767  -698576.901645
 75440    0.1640  -698666.057513  -698662.970686
 75441    0.2182  -698431.289763  -698428.234020
 75442    0.2171  -698025.528238  -698023.509282
 75443    0.1702  -698350.317514  -698347.880956
 75444    0.1920  -698330.213696  -698324.987621
 75445    0.1522  -698552.188878  -698547.795161
 75446    0.1505  -698394.556044  -698391.399150
 75447    0.1786  -698344.949213  -698336.581797
 75448    0.2861  -698401.128220  -698396.294872
 75449    0.3243  -698594.046352  -698586.816754
 75450    0.2723  -698552.966589  -698549.101443
 75451    0.2290  -698293.642971  -698288.986396
 75452    0.2113  -698612.362567  -698607.749811
 75453    0.1704  -698518.592711  -698513.309907
 75454    0.2419  -698393.520930  -698388.982553
 75455    0.1421  -698694.108200  -698689.956796
 75456    0.2361  -698295.025702  -698291.410918
 75457    0.2998  -698387.393280  -698382.372354
 75458    0.2370  -698464.411083  -698459.625748
 75459    0.1589  -697979.570401  -697977.239774
 75460    0.2390  -698479.221692  -698475.684314
 75461    0.1977  -698486.921227  -698481.539183
 75462    0.1874  -698425.737152  -698422.583199
 75463    0.1719  -698562.182433  -698557.213429
 75464    0.2557  -698228.943815  -698225.143045
 75465    0.1628  -698324.610781  -698318.815858
 75466    0.1193  -698290.528360  -698288.051655
 75467    0.2352  -698409.073266  -698403.873189
 75468    0.2462  -698303.425805  -698296.235752
 75469    0.1829  -698445.747959  -698441.015282
 75470    0.1716  -698389.008741  -698383.865411
 75471    0.2406  -698863.588738  -698857.629859
 75472    0.2345  -698565.312377  -698561.398823
 75473    0.1099  -698400.322632  -698394.519802
 75474    0.1451  -698177.323855  -698172.167419
 75475    0.3091  -698550.153425  -698546.305626
 75476    0.1518  -698854.954518  -698850.691415
 75477    0.2265  -698431.706246  -698426.716544
 75478    0.1757  -698594.015367  -698586.839681
 75479    0.2675  -698496.474765  -698491.898894
 75480    0.1852  -698791.632567  -698788.089199
 75481    0.2035  -698481.775105  -698477.670421
 75482    0.2242  -698962.913240  -698960.351888
 75483    0.2248  -698380.905995  -698376.717862
 75484    0.2242  -698576.500477  -698571.692207
 75485    0.1840  -698389.907088  -698386.169552
 75486    0.2135  -698566.358670  -698563.433290
 75487    0.2319  -698427.774840  -698424.426378
 75488    0.1386  -698542.403061  -698539.135038
 75489    0.3485  -698587.407987  -698584.554456
 75490    0.1052  -698510.545626  -698508.620584
 75491    0.2391  -698638.194404  -698634.378711
 75492    0.2416  -698277.247572  -698275.169722
 75493    0.2139  -698754.753562  -698752.673820
 75494    0.1826  -698718.442918  -698714.373446
 75495    0.1587  -698301.120260  -698299.548450
 75496    0.2120  -698356.739056  -698355.591723
 75497    0.2135  -698351.430772  -698347.399091
 75498    0.2132  -698488.524713  -698485.889687
 75499    0.2416  -698764.727797  -698762.017545
 75500    0.1597  -698049.921172  -698046.235394
 75501    0.2478  -698535.456976  -698532.243951
 75502    0.2159  -698072.448297  -698066.174942
 75503    0.2069  -698180.885365  -698178.289546
 75504    0.1183  -698377.981058  -698374.169449
 75505    0.1309  -698132.748908  -698127.985422
 75506    0.2529  -698386.833982  -698383.247758
 75507    0.0608  -698503.986595  -698499.745825
 75508    0.2026  -698445.335244  -698439.716178
 75509    0.2338  -698299.302925  -698293.227011
 75510    0.2158  -698341.170621  -698337.934049
 75511    0.1862  -698612.867559  -698609.962768
 75512    0.2437  -698564.970724  -698558.656700
 75513    0.1300  -698417.794935  -698413.618320
 75514    0.2313  -698347.292548  -698340.032488
 75515    0.1517  -698509.087668  -698505.581489
 75516    0.1189  -698705.667718  -698699.904375
 75517    0.3385  -698454.327556  -698449.197872
 75518    0.1661  -698442.487625  -698437.642005
 75519    0.2571  -698320.789207  -698318.076971
 75520    0.0675  -698309.233600  -698302.571336
 75521    0.1425  -698325.446088  -698318.234840
 75522    0.2193  -698380.085434  -698375.831414
 75523    0.2211  -698549.287895  -698544.913943
 75524    0.1745  -698527.614310  -698524.240151
 75525    0.2810  -698249.087043  -698241.368159
 75526    0.2299  -698573.537723  -698570.662510
 75527    0.1332  -698619.791813  -698618.168591
 75528    0.1643  -698424.588077  -698419.870857
 75529    0.2542  -698082.894864  -698078.068215
 75530    0.2151  -698499.183159  -698496.155681
 75531    0.2156  -698084.423346  -698081.112816
 75532    0.1640  -698704.474003  -698699.683552
 75533    0.2014  -698258.499070  -698254.913294
 75534    0.1332  -698495.121909  -698490.255546
 75535    0.2007  -698350.506606  -698347.088935
 75536    0.1236  -698384.415820  -698378.403715
 75537    0.3854  -698859.592963  -698854.088532
 75538    0.1947  -698641.213864  -698635.974866
 75539    0.2356  -698398.614063  -698395.913829
 75540    0.1372  -698425.143350  -698422.112968
 75541    0.2033  -698650.524669  -698644.073594
 75542    0.0976  -698344.535897  -698336.724869
 75543    0.1792  -698492.044696  -698489.587387
 75544    0.1292  -698468.305025  -698464.598934
 75545    0.2301  -698563.935966  -698561.423812
 75546    0.2903  -698085.112614  -698085.072520
 75547    0.1148  -698417.439177  -698414.127105
 75548    0.2296  -698128.080974  -698123.970505
 75549    0.1888  -698533.086580  -698530.202775
 75550    0.0578  -698545.717726  -698541.251493
 75551    0.2584  -698531.211497  -698526.746294
 75552    0.1148  -698472.704198  -698471.083738
 75553    0.0885  -698322.357487  -698319.286525
 75554    0.1321  -698795.828067  -698790.056914
 75555    0.3207  -698471.999516  -698469.038780
 75556    0.1900  -698431.965725  -698427.042748
 75557    0.1046  -698427.789494  -698424.861531
 75558    0.1731  -698242.362510  -698239.692074
 75559    0.1918  -698386.488519  -698384.150560
 75560    0.2439  -698413.284235  -698406.069263
 75561    0.0980  -698433.996339  -698430.240095
 75562    0.0601  -698526.135620  -698518.624706
 75563    0.0912  -698421.392974  -698417.262291
 75564    0.1641  -698115.620879  -698111.073120
 75565    0.0684  -698683.165888  -698680.146317
 75566    0.2785  -698573.633829  -698571.564221
 75567    0.1683  -698378.159711  -698376.831503
 75568    0.2516  -698328.098195  -698322.901171
 75569    0.2109  -698490.196850  -698485.245538
 75570    0.2584  -698675.238630  -698671.439194
 75571    0.1166  -698549.952544  -698545.925867
 75572    0.1676  -698322.240834  -698315.265186
 75573    0.2037  -698274.843719  -698272.276107
 75574    0.2023  -698511.777969  -698509.765867
 75575    0.1857  -698386.000429  -698383.706074
 75576    0.1612  -698373.633515  -698369.152986
 75577    0.2256  -698217.693615  -698213.579170
 75578    0.2442  -698334.265433  -698325.580520
 75579    0.1135  -698683.525508  -698681.766565
 75580    0.1560  -698564.681572  -698557.904528
 75581    0.2237  -698528.691483  -698520.848568
 75582    0.1259  -698678.037923  -698670.555422
 75583    0.2232  -698268.524178  -698262.199522
 75584    0.1458  -698535.788209  -698531.033269
 75585    0.1671  -698646.982702  -698642.092621
 75586    0.1840  -698527.731261  -698524.128512
 75587    0.2678  -698389.191600  -698387.580557
 75588    0.1370  -698644.238675  -698639.547130
 75589    0.1692  -698370.307670  -698365.363022
 75590    0.1347  -698542.725875  -698539.309739
 75591    0.2997  -698460.071491  -698455.839817
 75592    0.2094  -698282.438092  -698278.120123
 75593    0.0317  -698298.672723  -698293.580831
 75594    0.1991  -698553.988596  -698550.921231
 75595    0.2756  -698524.936624  -698521.358670
 75596    0.2487  -698455.756726  -698451.257097
 75597    0.2787  -698390.131606  -698384.418952
 75598    0.1867  -698453.345971  -698449.927385
 75599    0.2221  -698426.280402  -698421.405474
 75600    0.2510  -698634.512933  -698628.342737
 75601    0.2336  -698276.001435  -698272.577035
 75602    0.0971  -698160.684474  -698155.587754
 75603    0.2053  -698407.303321  -698403.343217
 75604    0.2652  -698162.644314  -698157.307864
 75605    0.1785  -698248.440905  -698244.749492
 75606    0.2017  -698275.826510  -698271.007814
 75607    0.2121  -698480.108926  -698476.173464
 75608    0.2744  -698343.314164  -698337.174123
 75609    0.2147  -698333.778088  -698328.483079
 75610    0.1730  -698761.710776  -698760.135837
 75611    0.2259  -698450.198135  -698449.314063
 75612    0.1162  -698701.253074  -698697.800309
 75613    0.2631  -698483.313182  -698481.132769
 75614    0.1389  -698454.596753  -698450.857459
 75615    0.2230  -698582.479826  -698578.696736
 75616    0.3063  -698311.066237  -698306.748966
 75617    0.2763  -698423.221940  -698418.940840
 75618    0.2140  -698580.824907  -698574.414758
 75619    0.1747  -698507.694065  -698505.455619
 75620    0.3558  -698440.172445  -698437.267425
 75621    0.1980  -698172.741947  -698167.441649
 75622    0.2029  -698496.860641  -698492.375333
 75623    0.0741  -698302.620735  -698299.223236
 75624    0.2209  -698029.214178  -698027.095537
 75625    0.2827  -698438.209756  -698435.641947
 75626    0.2569  -698538.578625  -698533.866205
 75627    0.2270  -698246.122755  -698241.492203
 75628    0.1318  -698420.293506  -698416.973265
 75629    0.1629  -698286.169802  -698284.793814
 75630    0.1522  -698383.873550  -698381.245865
 75631    0.2121  -698618.174742  -698614.018359
 75632    0.1845  -698411.893870  -698406.975712
 75633    0.1790  -698446.629160  -698442.657951
 75634    0.2777  -698239.030971  -698232.656138
 75635    0.1653  -698397.695205  -698392.333375
 75636    0.1735  -698265.784424  -698261.430350
 75637    0.3086  -698450.267098  -698439.845798
 75638    0.2186  -698293.367832  -698289.518182
 75639    0.1728  -698306.378891  -698305.833851
 75640    0.1477  -698575.716027  -698565.541603
 75641    0.2319  -698465.753998  -698460.442978
 75642    0.2088  -698406.411942  -698401.614447
 75643    0.1542  -698263.541532  -698260.080206
 75644    0.1292  -698033.845906  -698029.326869
 75645    0.1625  -698387.990662  -698383.106022
 75646    0.3100  -698517.358012  -698511.220512
 75647    0.3077  -698347.766337  -698342.381583
 75648    0.1551  -698347.321096  -698342.077958
 75649    0.1718  -698711.544153  -698710.931230
 75650    0.1873  -698490.606930  -698483.966994
 75651    0.1097  -698449.475164  -698446.677437
 75652    0.2513  -698275.853210  -698271.933167
 75653    0.2452  -698312.788965  -698309.474935
 75654    0.1354  -698553.262254  -698550.222106
 75655    0.1126  -698380.350278  -698373.967935
 75656    0.1371  -698390.199757  -698385.510303
 75657    0.2078  -698537.952286  -698531.574037
 75658    0.1523  -698371.371181  -698365.136117
 75659    0.2295  -698534.205903  -698530.016311
 75660    0.2413  -698463.154665  -698457.234437
 75661    0.2233  -698625.550297  -698622.732962
 75662    0.1649  -698494.729117  -698491.134055
 75663    0.1473  -698691.493227  -698688.183998
 75664    0.3044  -698277.879347  -698273.080436
 75665    0.2229  -698521.016263  -698517.431075
 75666    0.1841  -698593.026447  -698589.675964
